"net.rakugakibox.spring.boot","logback-access-spring-boot-starter",dev.akkinoc.spring.boot,"logback-access-spring-boot-starter",
net.simonvt,android-menudrawer,net.simonvt.menudrawer,menudrawer,
net.simonvt,"android-menudrawer-parent",net.simonvt.menudrawer,menudrawer-parent,
net.simonvt,"android-menudrawer-sample","net.simonvt.menudrawer.sample",samples,
net.sourceforge.htmlunit,htmlunit,org.htmlunit,htmlunit,
"ninja.leaping.configurate",configurate-core,org.spongepowered,configurate-core,
"ninja.leaping.configurate",configurate-gson,org.spongepowered,configurate-gson,
"ninja.leaping.configurate",configurate-hocon,org.spongepowered,configurate-hocon,
"ninja.leaping.configurate",configurate-json,org.spongepowered,configurate-json,
"ninja.leaping.configurate",configurate-yaml,org.spongepowered,configurate-yaml,
nl.talsmasoftware,"context-propagation-java8","nl.talsmasoftware.context","context-propagation-java8",
nl.talsmasoftware,context-propagation,"nl.talsmasoftware.context",context-propagation,
nl.talsmasoftware,context-propagation-root,"nl.talsmasoftware.context",context-propagation-root,
opensymphony,quartz-jboss,org.opensymphony.quartz,quartz-jboss,
opensymphony,quartz-oracle,org.opensymphony.quartz,quartz-oracle,
opensymphony,quartz,org.opensymphony.quartz,quartz,
opensymphony,quartz-weblogic,org.opensymphony.quartz,quartz-weblogic,
org.akashihi.osm,parallelpbf,com.wolt,parallelpbf,
org.apache.axis,axis,org.apache.axis2,axis2,
org.apache.commons,commons-io,commons-io,commons-io,
org.apache.commons,commons-math,org.apache.commons,commons-math3,"Check https://issues.apache.org/jira/browse/MATH-444 for more details"
"org.apache.httpcomponents",httpclient,"org.apache.httpcomponents.client5",httpclient5,"Maven group id changed to ‘org.apache.httpcomponents.client5’."
org.apache.maven.its,"maven-core-it-support-old-location",org.apache.maven.its,maven-core-it-support,
org.apache.maven,"maven-core-it-support-old-location",org.apache.maven,maven-core-it-support,
org.apache.sis,sis-core,org.apache.sis,core,
org.apache.sis,sis-parent,org.apache.sis,parent,
org.apache.sis,sis-webapp,"org.apache.sis.application",sis-webapp,
org.apache.sling,maven-sling-plugin,org.apache.sling,sling-maven-plugin,
org.apache.sling,"org.apache.sling.testing.osgi-mock",org.apache.sling,"org.apache.sling.testing.osgi-mock.junit4",
org.apache.sling,"org.apache.sling.testing.sling-mock",org.apache.sling,"org.apache.sling.testing.sling-mock.junit4",
org.apache.velocity,velocity,org.apache.velocity,velocity-engine-core,
org.avaje.ebeanorm,,org.avaje.ebean,,"Past versions of Ebean artifacts where released using the groupId: org.avaje.ebean and prior to that org.avaje.ebeanorm"
org.avaje.ebean,,io.ebean,,"Past versions of Ebean artifacts where released using the groupId: org.avaje.ebean and prior to that org.avaje.ebeanorm"
org.codehaus.groovy,,org.apache.groovy,,
org.codehaus.mojo,sonar-maven-plugin,"org.sonarsource.scanner.maven",sonar-maven-plugin,
org.codehaus.sonar,sonar-maven3-plugin,org.codehaus.sonar,sonar-maven-plugin,
org.codehaus.woodstox,wstx-asl,org.codehaus.woodstox,woodstox-core-asl,
org.codehaus.woodstox,wstx-lgpl,org.codehaus.woodstox,woodstox-core-asl,
org.codehaus.xfire,bcprov-jdk15,bouncycastle,bcprov-jdk15,
org.codehaus.xfire,xmlsec,xml-security,xmlsec,
org.docbook,docbook-xml,net.sf.docbook,docbook-xml,
org.docbook,docbook-xsl,net.sf.docbook,docbook-xsl,
"org.eclipse.jetty.websocket",websocket-api,"org.eclipse.jetty.websocket",websocket-jetty-api,
"org.eclipse.jetty.websocket",websocket-server,"org.eclipse.jetty.websocket",websocket-jetty-server,
"org.eclipse.jetty.websocket",websocket-client,"org.eclipse.jetty.websocket",websocket-jetty-client,
"org.eclipse.jetty.websocket","javax-websocket-server-impl","org.eclipse.jetty.websocket",websocket-javax-server,
"org.eclipse.jetty.websocket","javax-websocket-client-impl","org.eclipse.jetty.websocket",websocket-javax-client,
org.eclipse.jkube,k8s-maven-plugin,org.eclipse.jkube,kubernetes-maven-plugin,
org.eu.acolyte,acolyte-core,org.eu.acolyte,jdbc-driver,
org.eu.acolyte,acolyte-scala_2.10,org.eu.acolyte,jdbc-scala_2.10,
org.firebirdsql.jdbc,jaybird-jdk17,org.firebirdsql.jdbc,jaybird,
org.firebirdsql.jdbc,jaybird-jdk18,org.firebirdsql.jdbc,jaybird,
org.flowable,"flowable-spring-boot-starter-basic",org.flowable,"flowable-spring-boot-starter-process",
org.flowable,"flowable-spring-boot-starter-rest-api",org.flowable,"flowable-spring-boot-starter-process-rest",
org.glassfish,jakarta.json,org.eclipse.parsson,parsson,
org.glassfish,javax.el,org.glassfish,jakarta.el,
org.glassfish,javax.json,org.glassfish,jakarta.json,
org.hamcrest,hamcrest-all,org.hamcrest,hamcrest,"One jar containing all classes of all the other jars. There are no new releases of this library since version 1.3. Please use the single hamcrest.jar instead. See https://hamcrest.org/JavaHamcrest/distributables#previous-versions-of-hamcrest"
org.hamcrest,hamcrest-library,org.hamcrest,hamcrest,"The library of Matcher implementations which are based on the core functionality in hamcrest-core.jar. From Hamcrest version 2.x, all the classes in hamcrest-core.jar were moved into hamcrest.jar. See https://hamcrest.org/JavaHamcrest/distributables#previous-versions-of-hamcrest"
org.hamcrest,hamcrest-core,org.hamcrest,hamcrest,"This was the core API to be used by third-party framework providers. This includes a foundation set of matcher implementations for common operations. This library was used as a dependency for many third-party libraries, including JUnit 4.x. From Hamcrest version 2.x, all the classes in hamcrest-core.jar were moved into hamcrest.jar. See https://hamcrest.org/JavaHamcrest/distributables#previous-versions-of-hamcrest"
org.hibernate,hibernate-agroal,org.hibernate.orm,hibernate-agroal,
org.hibernate,hibernate-ant,org.hibernate.orm,hibernate-ant,
org.hibernate,hibernate-c3p0,org.hibernate.orm,hibernate-c3p0,
org.hibernate,"hibernate-community-dialects",org.hibernate.orm,"hibernate-community-dialects",
org.hibernate,hibernate-core,org.hibernate.orm,hibernate-core,
org.hibernate,hibernate-entitymanager,org.hibernate,hibernate-core,"Hibernate's JPA support has been merged into the hibernate-core module, making this hibernate-entitymanager module obsolete. See https://hibernate.atlassian.net/browse/HHH-10823"
org.hibernate,hibernate-envers,org.hibernate.orm,hibernate-envers,
org.hibernate,hibernate-graalvm,org.hibernate.orm,hibernate-graalvm,
org.hibernate,hibernate-hikaricp,org.hibernate.orm,hibernate-hikaricp,
org.hibernate,hibernate-infinispan,org.infinispan,"infinispan-hibernate-cache",
org.hibernate,hibernate-infinispan,org.infinispan,"infinispan-hibernate-cache-v53",
org.hibernate,hibernate-jcache,org.hibernate.orm,hibernate-jcache,
org.hibernate,hibernate-jpamodelgen,org.hibernate.orm,hibernate-jpamodelgen,
org.hibernate,hibernate-micrometer,org.hibernate.orm,hibernate-micrometer,
org.hibernate,hibernate-proxool,org.hibernate.orm,hibernate-proxool,
org.hibernate,"hibernate-search-infinispan",org.infinispan,"infinispan-directory-provider",
org.hibernate,hibernate-search,org.hibernate,hibernate-search-orm,
org.hibernate,hibernate-spatial,org.hibernate.orm,hibernate-spatial,
org.hibernate,hibernate-testing,org.hibernate.orm,hibernate-testing,
org.hibernate,"hibernate-validator-annotation-processor",org.hibernate.validator,"hibernate-validator-annotation-processor",
org.hibernate,hibernate-validator-cdi,org.hibernate.validator,hibernate-validator-cdi,
org.hibernate,hibernate-validator,org.hibernate.validator,hibernate-validator,
org.hibernate,"hibernate-validator-osgi-karaf-features",org.hibernate.validator,"hibernate-validator-osgi-karaf-features",
org.hibernate,hibernate-vibur,org.hibernate.orm,hibernate-vibur,
"org.hibernate.javax.persistence",hibernate-jpa-2.0-api,"org.hibernate.javax.persistence",hibernate-jpa-2.1-api,
"org.hibernate.javax.persistence",hibernate-jpa-2.1-api,"org.hibernate.javax.persistence",hibernate-jpa-2.2-api,
"org.hibernate.javax.persistence",hibernate-jpa-2.2-api,javax.persistence,javax.persistence-api,
org.hibernate.ogm,hibernate-ogm-infinispan,org.hibernate.ogm,"hibernate-ogm-infinispan-embedded",
org.hibernate.orm,hibernate-infinispan,org.infinispan,"infinispan-hibernate-cache-v53",
org.codehaus.jackson,jackson-core-asl,"com.fasterxml.jackson.core",jackson-core,
org.codehaus.jackson,jackson-mapper-asl,"com.fasterxml.jackson.core",jackson-databind,
org.jboss,javassist,org.javassist,javassist,
"org.jboss.arquillian.container","arquillian-wlp-managed-8.5","io.openliberty.arquillian","arquillian-liberty-managed",
"org.jboss.arquillian.container","arquillian-wlp-remote-8.5","io.openliberty.arquillian","arquillian-liberty-remote",
"org.jboss.arquillian.container","arquillian-wls-managed-10.3","org.jboss.arquillian.container","arquillian-wls-managed-10.3.x",
"org.jboss.arquillian.container","arquillian-wls-managed-12.1.2","org.jboss.arquillian.container","arquillian-wls-managed-12.1.x",
"org.jboss.arquillian.container","arquillian-wls-managed-12.1","org.jboss.arquillian.container","arquillian-wls-managed-12.1.x",
"org.jboss.arquillian.container","arquillian-wls-remote-10.3","org.jboss.arquillian.container","arquillian-wls-remote-10.3.x",
"org.jboss.arquillian.container","arquillian-wls-remote-12.1.2","org.jboss.arquillian.container","arquillian-wls-remote-12.1.x",
"org.jboss.arquillian.container","arquillian-wls-remote-12.1","org.jboss.arquillian.container","arquillian-wls-remote-12.1.x",
org.jboss.forge,forge-parser-java-api,org.jboss.forge,java-parser-api,
org.jboss.forge,forge-parser-java,org.jboss.forge,java-parser-impl,
org.jdom,jdom,org.jdom,jdom2,
org.jdtaus.core.monitor,"jdtaus-core-client-monitoring",org.jdtaus.core.monitor,jdtaus-core-task-monitor,
org.jdtaus.core.monitor,"jdtaus-core-server-monitoring",org.jdtaus.core.monitor,jdtaus-core-task-monitor,
org.jetbrains.kotlin,kotlin-stdlib-common,org.jetbrains.kotlin,kotlin-stdlib,
org.jooby,,io.jooby,,
org.jszip.jruby,sass-gems,org.jszip.gems,sass-lang,
org.jvnet.jaxb2.maven2,maven-jaxb2-plugin,org.jvnet.jaxb,jaxb-maven-plugin,"Migration from previous version (0.x / 1.x) to v2 https://github.com/highsource/jaxb-tools/wiki/JAXB-Tools-Migration-Guide#migration-from-previous-version-0x--1x-to-v2"
org.jvnet.jaxb2.maven2,maven-jaxb20-plugin,org.jvnet.jaxb,jaxb-maven-plugin,"Migration from previous version (0.x / 1.x) to v2 https://github.com/highsource/jaxb-tools/wiki/JAXB-Tools-Migration-Guide#migration-from-previous-version-0x--1x-to-v2"
org.jvnet.jaxb2.maven2,maven-jaxb21-plugin,org.jvnet.jaxb,jaxb-maven-plugin,"Migration from previous version (0.x / 1.x) to v2 https://github.com/highsource/jaxb-tools/wiki/JAXB-Tools-Migration-Guide#migration-from-previous-version-0x--1x-to-v2"
org.jvnet.jaxb2.maven2,maven-jaxb22-plugin,org.jvnet.jaxb,jaxb-maven-plugin,"Migration from previous version (0.x / 1.x) to v2 https://github.com/highsource/jaxb-tools/wiki/JAXB-Tools-Migration-Guide#migration-from-previous-version-0x--1x-to-v2"
org.jvnet.jaxb2.maven2,maven-jaxb23-plugin,org.jvnet.jaxb,jaxb-maven-plugin,"Migration from previous version (0.x / 1.x) to v2 https://github.com/highsource/jaxb-tools/wiki/JAXB-Tools-Migration-Guide#migration-from-previous-version-0x--1x-to-v2"
org.jvnet.jaxb2_commons,jaxb2-basics,org.jvnet.jaxb,jaxb2-basics,"Migration from previous version (0.x / 1.x) to v2 https://github.com/highsource/jaxb-tools/wiki/JAXB-Tools-Migration-Guide#migration-from-previous-version-0x--1x-to-v2"
org.jvnet.jaxb2_commons,jaxb2-basics-runtime,org.jvnet.jaxb,jaxb2-basics-runtime,"Migration from previous version (0.x / 1.x) to v2 https://github.com/highsource/jaxb-tools/wiki/JAXB-Tools-Migration-Guide#migration-from-previous-version-0x--1x-to-v2"
org.jvnet.annox,annox,org.jvnet.jaxb,annox,"Migration from previous version (0.x / 1.x) to v2 https://github.com/highsource/jaxb-tools/wiki/JAXB-Tools-Migration-Guide#migration-from-previous-version-0x--1x-to-v2"
org.jvnet.jaxb2_commons,jaxb2-basics-annotate,org.jvnet.jaxb,jaxb-basics-annotate,"Migration from previous version (0.x / 1.x) to v2 https://github.com/highsource/jaxb-tools/wiki/JAXB-Tools-Migration-Guide#migration-from-previous-version-0x--1x-to-v2"
org.jvnet.hyperjaxb3,hyperjaxb3-ejb-plugin,org.jvnet.jaxb,hyperjaxb3-ejb-plugin,"Migration from previous version (0.x / 1.x) to v2 https://github.com/highsource/jaxb-tools/wiki/JAXB-Tools-Migration-Guide#migration-from-previous-version-0x--1x-to-v2"
org.jvnet.jaxb,jaxb2-basics,org.jvnet.jaxb,jaxb-plugins,"Migration from v2 to v3 https://github.com/highsource/jaxb-tools/wiki/JAXB-Tools-Migration-Guide#migration-from-v2-to-v3"
org.jvnet.jaxb,jaxb2-basics-runtime,org.jvnet.jaxb,jaxb-plugins-runtime,"Migration from v2 to v3 https://github.com/highsource/jaxb-tools/wiki/JAXB-Tools-Migration-Guide#migration-from-v2-to-v3"
org.jvnet.jaxb,jaxb2-basics-tools,org.jvnet.jaxb,jaxb-plugins-tools,"Migration from v2 to v3 https://github.com/highsource/jaxb-tools/wiki/JAXB-Tools-Migration-Guide#migration-from-v2-to-v3"
org.jvnet.jaxb,jaxb-basics-annotate,org.jvnet.jaxb,jaxb-plugin-annotate,"Migration from v2 to v3 https://github.com/highsource/jaxb-tools/wiki/JAXB-Tools-Migration-Guide#migration-from-v2-to-v3"
org.jvnet.jax-ws-commons,jaxws-maven-plugin,com.sun.xml.ws,jaxws-maven-plugin,"The original version of this was developed in the codehaus mojo project, in March 2007, the project was moved to jax-ws-commons, but as of December 2018, the project is moved to Eclipse Foundation and plugin's group id is changed to com.sun.xml.ws."
org.kitesdk,kite-data-hcatalog,org.kitesdk,kite-data-hive,
org.kravemir.svg.labels,svg-labels,org.kravemir.svg.labels,lablie,
org.kravemir.svg.labels,svg-labels-tool,org.kravemir.svg.labels,lablie-tool,
org.labkey,labkey-client-api,org.labkey.api,labkey-client-api,
org.mapstruct,mapstruct-jdk8,org.mapstruct,mapstruct,
org.mortbay.jetty,,org.eclipse.jetty,,
org.mortbay.jetty,maven-jetty-plugin,org.mortbay.jetty,jetty-maven-plugin,
org.nuiton.js,nuiton-js-angular,org.nuiton.js,nuiton-js-angularjs,
org.opendatakit,opendatakit-javarosa,org.getodk,javarosa,
"org.opendaylight.yangtools",features-test,"org.opendaylight.odlparent",features-test,
org.osgi,core,org.osgi,org.osgi.core,
org.osgi,org.osgi.annotation,org.osgi,osgi.annotation,
org.osgi,org.osgi.compendium,org.osgi,osgi.cmpn,
org.osgi,org.osgi.core,org.osgi,osgi.core,
org.osgi,org.osgi.enterprise,org.osgi,osgi.enterprise,
org.scalatest,scalatest,org.scala-tools.testing,scalatest,
org.scribe,,com.github.scribejava,,
org.semanticweb.vlog4j,vlog4j-base,org.semanticweb.rulewerk,vlog-java,
org.semanticweb.vlog4j,vlog4j-client,org.semanticweb.rulewerk,rulewerk-client,
org.semanticweb.vlog4j,vlog4j-core,org.semanticweb.rulewerk,rulewerk-core,
org.semanticweb.vlog4j,vlog4j-examples,org.semanticweb.rulewerk,rulewerk-examples,
org.semanticweb.vlog4j,vlog4j-graal,org.semanticweb.rulewerk,rulewerk-graal,
org.semanticweb.vlog4j,vlog4j-owlapi,org.semanticweb.rulewerk,rulewerk-owlapi,
org.semanticweb.vlog4j,vlog4j-parent,org.semanticweb.rulewerk,rulewerk-pom,
org.semanticweb.vlog4j,vlog4j-parser,org.semanticweb.rulewerk,rulewerk-parser,
org.semanticweb.vlog4j,vlog4j-rdf,org.semanticweb.rulewerk,rulewerk-rdf,
org.shaneking,org.shaneking.crypto,org.shaneking,org.shaneking.skava,
org.shaneking,org.shaneking.ling,org.shaneking,org.shaneking.skava,
org.shaneking,org.shaneking.sql,org.shaneking,org.shaneking.skava,
org.slf4j,jcl104-over-slf4j,org.slf4j,jcl-over-slf4j,
"org.smartdeveloperhub.harvesters.scm.ldp4j",scm-harvester-ldp4j,"org.smartdeveloperhub.harvesters.scm",scm-harvester-frontend,
"org.smartdeveloperhub.harvesters.scm","scm-harvester-container-ldp4j","org.smartdeveloperhub.harvesters.scm",scm-harvester-container,
"org.sonarsource.sonarqube",sonar-plugin-api,"org.sonarsource.api.plugin",sonar-plugin-api,
org.specsy,specsy-junit5,org.specsy,specsy-junit,
org.truth0,truth,com.google.truth,truth,
org.truth0,truth-parent,com.google.truth,truth-parent,
org.koin,,io.insert-koin,,"migration from jcenter to maven central, see https://github.com/InsertKoinIO/koin#maven-central"
pdfbox,,org.apache.pdfbox,,
poi,poi-2.5-final,poi,poi,
poi,poi-contrib-2.5.1-final,poi,poi,
poi,poi-contrib-2.5-final,poi,poi-contrib,
poi,poi-contrib,org.apache.poi,poi-contrib,
poi,poi,org.apache.poi,poi,
poi,"poi-scratchpad-2.5.1-final",poi,poi,
poi,poi-scratchpad-2.5-final,poi,poi,
poi,poi-scratchpad,org.apache.poi,poi-scratchpad,
postgresql,,org.postgresql,,
saxon,saxon,net.sf.saxon,saxon,
servletapi,servlet-api,javax.servlet,servlet-api,
servletapi,servletapi,javax.servlet,servlet-api,
springframework,,org.springframework,,
stax-utils,stax-utils,net.java.dev.stax-utils,stax-utils,
tagsoup,tagsoup,org.ccil.cowan.tagsoup,tagsoup,
tk.labyrinth,java-pig,tk.labyrinth,jpig,
tonic,jarjar,com.tonicsystems,jarjar,
uk.org.retep.microkernel,core,uk.org.retep.microkernel,spring,
velocity,,org.apache.velocity,,
webtest,webtest,com.canoo.webtest,webtest,
woodstox,wstx-asl,org.codehaus.woodstox,wstx-asl,
woodstox,wstx-lgpl,org.codehaus.woodstox,wstx-lgpl,
wutka,dtdparser,com.wutka,dtdparser,
wutka,jox,com.wutka,jox,
xerces,xerces,xerces,xercesImpl,
xfire,saaj-impl,"com.sun.xml.messaging.saaj",saaj-impl,
xml-apis,xml-apis,xerces,xmlParserAPIs,
xmlbeans,xmlbeans,org.apache.xmlbeans,xmlbeans,
xstream,xstream,com.thoughtworks.xstream,xstream,
pl.project13.maven,git-commit-id-plugin,io.github.git-commit-id,"git-commit-id-maven-plugin","version 5 relocated, see https://github.com/git-commit-id/git-commit-id-maven-plugin#relocation-of-the-project"
org.codehaus.mojo,dependency-maven-plugin,org.apache.maven.plugins,maven-dependency-plugin,"relocated from Mojo to Apache, see https://maven.apache.org/plugins/maven-dependency-plugin/faq.html#plugin_name"
org.eclipse.jetty.fcgi,fcgi-client,org.eclipse.jetty.http2,jetty-fcgi-client,"migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty.fcgi,fcgi-server,org.eclipse.jetty.http2,jetty-fcgi-server,"migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty.http2,http2-client,org.eclipse.jetty.http2,jetty-http2-client,"migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty.http2,http2-common,org.eclipse.jetty.http2,jetty-http2-common,"migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty.http2,http2-hpack,org.eclipse.jetty.http2,jetty-http2-hpack,"migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty.http2,"http2-http-client-transport",org.eclipse.jetty.http2,"jetty-http2-client-transport","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty.http2,http2-server,org.eclipse.jetty.http2,jetty-http2-server,"migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty.http3,http3-client,org.eclipse.jetty.http3,jetty-http3-client,"migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty.http3,http3-common,org.eclipse.jetty.http3,jetty-http3-common,"migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty.http3,"http3-http-client-transport",org.eclipse.jetty.http3,"jetty-http3-client-transport","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty.http3,http3-qpack,org.eclipse.jetty.http3,jetty-http3-qpack,"migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty.http3,http3-server,org.eclipse.jetty.http3,jetty-http3-server,"migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty.quic,quic-client,org.eclipse.jetty.quic,jetty-quic-client,"migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty.quic,quic-common,org.eclipse.jetty.quic,jetty-quic-common,"migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty.quic,quic-quiche,org.eclipse.jetty.quic,jetty-quic-quiche,"migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty.quic,quic-server,org.eclipse.jetty.quic,jetty-quic-server,"migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
"org.eclipse.jetty.websocket",websocket-core-client,"org.eclipse.jetty.websocket","jetty-websocket-core-client","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
"org.eclipse.jetty.websocket",websocket-core-common,"org.eclipse.jetty.websocket","jetty-websocket-core-common","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
"org.eclipse.jetty.websocket",websocket-core-server,"org.eclipse.jetty.websocket","jetty-websocket-core-server","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
"org.eclipse.jetty.websocket",websocket-jetty-api,"org.eclipse.jetty.websocket","jetty-websocket-jetty-api","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
"org.eclipse.jetty.websocket",websocket-jetty-client,"org.eclipse.jetty.websocket","jetty-websocket-jetty-client, otherwise org.eclipse.jetty.ee{8,9,10}.websocket","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
"org.eclipse.jetty.websocket",websocket-jetty-common,"org.eclipse.jetty.websocket","jetty-websocket-jetty-common, otherwise org.eclipse.jetty.ee{8,9,10}.websocket","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
"org.eclipse.jetty.websocket",websocket-jetty-server,"org.eclipse.jetty.websocket","jetty-websocket-jetty-server, otherwise org.eclipse.jetty.ee{8,9,10}.websocket","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
"org.eclipse.jetty.websocket",websocket-jakarta-client,"org.eclipse.jetty.ee{8,9,10}.websocket","jetty-ee{8,9,10}-websocket-jakarta-client","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
"org.eclipse.jetty.websocket",websocket-jakarta-common,"org.eclipse.jetty.ee{8,9,10}.websocket","jetty-ee{8,9,10}-websocket-jakarta-common","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
"org.eclipse.jetty.websocket",websocket-jakarta-server,"org.eclipse.jetty.ee{8,9,10}.websocket","jetty-ee{8,9,10}-websocket-jakarta-server","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
"org.eclipse.jetty.websocket",websocket-servlet,"org.eclipse.jetty.ee{8,9,10}.websocket","jetty-ee{8,9,10}-websocket-servlet","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,apache-jsp,"org.eclipse.jetty.ee{8,9,10}","jetty-ee{8,9,10}-apache-jsp","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-annotations,"org.eclipse.jetty.ee{8,9,10}","jetty-ee{8,9,10}-annotations","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-ant,removed,removed,"!! Removed - No Replacement !! Migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-cdi,"org.eclipse.jetty.ee{8,9,10}","jetty-ee{8,9,10}-cdi","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,glassfish-jstl,"org.eclipse.jetty.ee{8,9,10}","jetty-ee{8,9,10}-glassfish-jstl","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-jaspi,"org.eclipse.jetty.ee{8,9,10}","jetty-ee{8,9,10}-jetty-jaspi","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-jndi,"org.eclipse.jetty.ee{8,9,10}","jetty-ee{8,9,10}-jetty-jndi","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-jspc-maven-plugin,"org.eclipse.jetty.ee{8,9,10}","jetty-ee{8,9,10}-jetty-jspc-maven-plugin","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
org.eclipse.jetty,jetty-maven-plugin,"org.eclipse.jetty.ee{8,9,10}","jetty-ee{8,9,10}-jetty-maven-plugin","migrating from Jetty 11.0.x to Jetty 12.0.x, see https://eclipse.dev/jetty/documentation/jetty-12/programming-guide/index.html#pg-migration-11-to-12"
