CVE-2018-1273,2018-10-17T17:23:24Z,"Spring Data Commons remote code injection vulnerability","org.springframework.data:spring-data-commons",2.0.0,2.0.6,CRITICAL,CWE-20;CWE-94
CVE-2018-1274,2018-10-17T17:23:44Z,"Spring Data Commons contain a property path parser vulnerability caused by unlimited resource allocation","org.springframework.data:spring-data-commons",0,1.13.11,HIGH,CWE-770
CVE-2018-1274,2018-10-17T17:23:44Z,"Spring Data Commons contain a property path parser vulnerability caused by unlimited resource allocation","org.springframework.data:spring-data-commons",2.0.0,2.0.6,HIGH,CWE-770
CVE-2018-1275,2018-10-17T20:28:00Z,"Improperly Implemented Security Check for Standard in org.springframework:spring-core","org.springframework:spring-core",0,4.3.16,CRITICAL,CWE-358;CWE-94
CVE-2018-1275,2018-10-17T20:28:00Z,"Improperly Implemented Security Check for Standard in org.springframework:spring-core","org.springframework:spring-core",5.0.0,5.0.5,CRITICAL,CWE-358;CWE-94
CVE-2018-1282,2018-11-21T22:24:34Z,"SQL Injection in hive-jdbc","org.apache.hive:hive-jdbc",0.7.1,2.3.3,CRITICAL,CWE-89
CVE-2018-1284,2018-11-21T22:24:22Z,"Exposure of Sensitive Information to an Unauthorized Actor in Apache hive","org.apache.hive:hive-exec",0.6.0,2.3.3,LOW,CWE-200
CVE-2018-1284,2018-11-21T22:24:22Z,"Exposure of Sensitive Information to an Unauthorized Actor in Apache hive","org.apache.hive:hive-service",0.6.0,2.3.3,LOW,CWE-200
CVE-2018-1284,2018-11-21T22:24:22Z,"Exposure of Sensitive Information to an Unauthorized Actor in Apache hive",org.apache.hive:hive,0.6.0,2.3.3,LOW,CWE-200
CVE-2018-1286,2022-05-13T01:49:39Z,"Apache OpenMeetings may allow authenticated attacker to deny service for privileged users","org.apache.openmeetings:openmeetings-parent",3.0.0,4.0.2,MODERATE,CWE-287
CVE-2018-1287,2022-05-13T01:49:40Z,"Missing certificate validation in Apache JMeter","org.apache.jmeter:ApacheJMeter",0,4.0,CRITICAL,CWE-347
CVE-2018-1288,2022-05-13T01:02:18Z,"Improper Control of Generation of Code in Apache Kafka",org.apache.kafka:kafka,0.11.0.0,0.11.0.3,MODERATE,CWE-94
CVE-2018-1288,2022-05-13T01:02:18Z,"Improper Control of Generation of Code in Apache Kafka",org.apache.kafka:kafka,0.9.0.0,0.10.2.2,MODERATE,CWE-94
CVE-2018-1288,2022-05-13T01:02:18Z,"Improper Control of Generation of Code in Apache Kafka",org.apache.kafka:kafka,1.0.0,1.0.1,MODERATE,CWE-94
CVE-2018-1294,2022-05-14T01:28:26Z,"Improper Input Validation Apache Commons Email","org.apache.commons:commons-email",0,1.5,HIGH,CWE-20
CVE-2018-1295,2018-10-16T20:53:44Z,"Apache serialization mechanism does not have a list of classes allowed for serialization/deserialization","org.apache.ignite:ignite-core",0,2.4,CRITICAL,CWE-502
CVE-2018-1296,2019-02-12T17:26:12Z,"Exposure of Sensitive Information to an Unauthorized Actor in Hadoop","org.apache.hadoop:hadoop-main",0,2.7.6,HIGH,CWE-200
CVE-2018-1296,2019-02-12T17:26:12Z,"Exposure of Sensitive Information to an Unauthorized Actor in Hadoop","org.apache.hadoop:hadoop-main",2.8.0,2.8.4,HIGH,CWE-200
CVE-2018-1296,2019-02-12T17:26:12Z,"Exposure of Sensitive Information to an Unauthorized Actor in Hadoop","org.apache.hadoop:hadoop-main",2.9.0,2.9.1,HIGH,CWE-200
CVE-2018-1297,2022-05-13T01:49:41Z,"Missing certificate validation in Apache JMeter","org.apache.jmeter:ApacheJMeter",0,4.0,CRITICAL,CWE-319
CVE-2018-12972,2022-05-13T01:49:41Z,"OpenTSDB vulnerable to OS Command Injection",net.opentsdb:opentsdb,0,,CRITICAL,CWE-78
CVE-2018-12973,2022-05-14T03:06:10Z,"OpenTSDB Cross-site Scripting vulnerability",net.opentsdb:opentsdb,0,,MODERATE,CWE-79
CVE-2018-1298,2018-10-19T16:41:46Z,"Moderate severity vulnerability that affects org.apache.qpid:apache-qpid-broker-j","org.apache.qpid:apache-qpid-broker-j",7.0.0,7.0.1,MODERATE,CWE-20
CVE-2018-13003,2022-05-14T03:06:10Z,"OpenTSDB Cross-site Scripting vulnerability",net.opentsdb:opentsdb,0,,MODERATE,CWE-79
CVE-2018-1304,2018-10-17T16:31:17Z,"Moderate severity vulnerability that affects org.apache.tomcat.embed:tomcat-embed-core","org.apache.tomcat.embed:tomcat-embed-core",7.0.0,7.0.86,MODERATE,
CVE-2018-1304,2018-10-17T16:31:17Z,"Moderate severity vulnerability that affects org.apache.tomcat.embed:tomcat-embed-core","org.apache.tomcat.embed:tomcat-embed-core",8.0.0,8.0.51,MODERATE,
CVE-2018-1304,2018-10-17T16:31:17Z,"Moderate severity vulnerability that affects org.apache.tomcat.embed:tomcat-embed-core","org.apache.tomcat.embed:tomcat-embed-core",8.5.0,8.5.28,MODERATE,
CVE-2018-1304,2018-10-17T16:31:17Z,"Moderate severity vulnerability that affects org.apache.tomcat.embed:tomcat-embed-core","org.apache.tomcat.embed:tomcat-embed-core",9.0.0,9.0.5,MODERATE,
CVE-2018-1305,2018-10-17T16:31:48Z,"Moderate severity vulnerability that affects org.apache.tomcat.embed:tomcat-embed-core","org.apache.tomcat.embed:tomcat-embed-core",7.0.0,7.0.85,MODERATE,
CVE-2018-1305,2018-10-17T16:31:48Z,"Moderate severity vulnerability that affects org.apache.tomcat.embed:tomcat-embed-core","org.apache.tomcat.embed:tomcat-embed-core",8.5.0,8.5.28,MODERATE,
CVE-2018-1305,2018-10-17T16:31:48Z,"Moderate severity vulnerability that affects org.apache.tomcat.embed:tomcat-embed-core","org.apache.tomcat.embed:tomcat-embed-core",9.0.0,9.0.5,MODERATE,
CVE-2018-1306,2022-05-14T01:29:43Z,"Exposure of Sensitive Information in Apache Pluto","org.apache.portals.pluto:pluto-container",3.0.0,3.0.1,HIGH,CWE-200
CVE-2018-1307,2018-10-19T16:42:15Z,"Apache juddi-client vulnerable to XML External Entity (XXE)","org.apache.juddi:juddi-client",3.2,3.3.5,HIGH,CWE-611
CVE-2018-1308,2018-10-17T19:55:46Z,"There is a XML external entity expansion (XXE) vulnerability in Apache Solr ","org.apache.solr:solr-core",1.2,6.6.3,HIGH,CWE-611
CVE-2018-1308,2018-10-17T19:55:46Z,"There is a XML external entity expansion (XXE) vulnerability in Apache Solr ","org.apache.solr:solr-core",7.0.0,7.2.1,HIGH,CWE-611
CVE-2018-1309,2022-05-14T03:16:17Z,"Improper Restriction of XML External Entity Reference in Apache NiFi","org.apache.nifi:nifi-standard-processors",0.1.0,1.6.0,CRITICAL,CWE-611
CVE-2018-1310,2022-05-14T03:16:19Z,"Apache NiFi JMS Deserialization issue",org.apache.nifi:nifi,0,1.6.0,HIGH,CWE-502
CVE-2018-1313,2022-05-13T01:02:18Z,"Improper Access Control in Apache Derby",org.apache.derby:derby,10.3.1.4,10.14.2.0,MODERATE,CWE-284
CVE-2018-1314,2018-11-21T22:24:50Z,"Moderate severity vulnerability that affects org.apache.hive:hive-jdbc","org.apache.hive:hive-jdbc",0,2.3.4,MODERATE,CWE-862
CVE-2018-1314,2018-11-21T22:24:50Z,"Moderate severity vulnerability that affects org.apache.hive:hive-jdbc","org.apache.hive:hive-jdbc",3.0.0,3.1.1,MODERATE,CWE-862
CVE-2018-1315,2018-11-21T22:24:08Z,"Incorrect Permission Assignment for Critical Resource in Apache hive","org.apache.hive:hive-exec",2.1.0,2.3.3,LOW,CWE-732
CVE-2018-1315,2018-11-21T22:24:08Z,"Incorrect Permission Assignment for Critical Resource in Apache hive","org.apache.hive:hive-service",2.1.0,2.3.3,LOW,CWE-732
CVE-2018-1315,2018-11-21T22:24:08Z,"Incorrect Permission Assignment for Critical Resource in Apache hive",org.apache.hive:hive,2.1.0,2.3.3,LOW,CWE-732
CVE-2018-1316,2022-05-14T03:35:05Z,"Apache ODE Path Traversal vulnerability",org.apache.ode:ode,0,1.3.3,HIGH,CWE-22
CVE-2018-1317,2019-04-24T16:06:52Z,"Improper Authentication in Apache Zeppelin","org.apache.zeppelin:zeppelin",0,0.8.0,HIGH,CWE-287
CVE-2018-1320,2019-01-17T13:56:40Z,"Improper Input Validation in Apache Thrift","org.apache.thrift:libthrift",0.10.0,0.12.0,HIGH,CWE-20;CWE-295
CVE-2018-1320,2019-01-17T13:56:40Z,"Improper Input Validation in Apache Thrift","org.apache.thrift:libthrift",0.5.0,0.9.3-1,HIGH,CWE-20;CWE-295
CVE-2018-1321,2018-11-06T23:17:27Z,"High severity vulnerability that affects org.apache.syncope:syncope-core","org.apache.syncope:syncope-core",0,1.2.11,HIGH,CWE-20
CVE-2018-1321,2018-11-06T23:17:27Z,"High severity vulnerability that affects org.apache.syncope:syncope-core","org.apache.syncope:syncope-core",2.0.0,2.0.8,HIGH,CWE-20
CVE-2018-1322,2018-11-06T23:17:25Z,"Exposure of Sensitive Information to an Unauthorized Actor in Apache syncope-cope","org.apache.syncope:syncope-core",0,1.2.11,MODERATE,CWE-200
CVE-2018-1322,2018-11-06T23:17:25Z,"Exposure of Sensitive Information to an Unauthorized Actor in Apache syncope-cope","org.apache.syncope:syncope-core",2.0.0,2.0.8,MODERATE,CWE-200
CVE-2018-1324,2019-03-14T15:41:12Z,"Infinite loop in org.apache.commons:commons-compress","org.apache.commons:commons-compress",1.11,1.16,MODERATE,CWE-835
CVE-2018-1325,2022-05-14T00:58:29Z,"Cross-site Scripting in wicket-jquery-ui","com.googlecode.wicket-jquery-ui:wicket-jquery-ui-parent",0,6.29.1,MODERATE,CWE-79
CVE-2018-1325,2022-05-14T00:58:29Z,"Cross-site Scripting in wicket-jquery-ui","com.googlecode.wicket-jquery-ui:wicket-jquery-ui-parent",7.0.0,7.10.2,MODERATE,CWE-79
CVE-2018-1325,2022-05-14T00:58:29Z,"Cross-site Scripting in wicket-jquery-ui","com.googlecode.wicket-jquery-ui:wicket-jquery-ui-parent",8.0.0-M1,8.0.0-M9.2,MODERATE,CWE-79
CVE-2018-1327,2018-10-16T19:35:26Z,"Apache Struts REST Plugin can potentially allow a DoS attack","org.apache.struts:struts2-rest-plugin",0,2.5.16,HIGH,CWE-91
CVE-2018-1328,2019-04-24T16:07:36Z,"Cross-site Scripting in Apache Zeppelin","org.apache.zeppelin:zeppelin",0,0.8.0,MODERATE,CWE-79
CVE-2018-1330,2022-05-14T01:38:24Z,"Crash when decoding malformed HTTP requests or malformed JSON payload",org.apache.mesos:mesos,1.4.0,1.6.0,HIGH,CWE-248
CVE-2018-1331,2018-10-17T19:48:06Z,"High severity vulnerability that affects org.apache.storm:storm-core","org.apache.storm:storm-core",0,1.1.3,HIGH,
CVE-2018-1331,2018-10-17T19:48:06Z,"High severity vulnerability that affects org.apache.storm:storm-core","org.apache.storm:storm-core",1.2.0,1.2.2,HIGH,
CVE-2018-1332,2018-10-17T19:48:18Z,"Moderate severity vulnerability that affects org.apache.storm:storm-core","org.apache.storm:storm-core",0,1.1.3,MODERATE,CWE-200
CVE-2018-1332,2018-10-17T19:48:18Z,"Moderate severity vulnerability that affects org.apache.storm:storm-core","org.apache.storm:storm-core",1.2.0,1.2.2,MODERATE,CWE-200
CVE-2018-1334,2019-03-14T15:41:04Z,"Exposure of Sensitive Information to an Unauthorized Actor in Apache Spark","org.apache.spark:spark-core_2.10",1.0.0,2.1.3,MODERATE,CWE-200
CVE-2018-1334,2019-03-14T15:41:04Z,"Exposure of Sensitive Information to an Unauthorized Actor in Apache Spark","org.apache.spark:spark-core_2.10",2.2.0,2.2.2,MODERATE,CWE-200
CVE-2018-1334,2019-03-14T15:41:04Z,"Exposure of Sensitive Information to an Unauthorized Actor in Apache Spark","org.apache.spark:spark-core_2.11",1.0.0,2.1.3,MODERATE,CWE-200
CVE-2018-1334,2019-03-14T15:41:04Z,"Exposure of Sensitive Information to an Unauthorized Actor in Apache Spark","org.apache.spark:spark-core_2.11",2.2.0,2.2.2,MODERATE,CWE-200
CVE-2018-1334,2019-03-14T15:41:04Z,"Exposure of Sensitive Information to an Unauthorized Actor in Apache Spark","org.apache.spark:spark-core_2.11",2.3.0,2.3.1,MODERATE,CWE-200
CVE-2018-1335,2018-10-17T15:43:43Z,"High severity vulnerability that affects org.apache.tika:tika-core","org.apache.tika:tika-core",1.7,1.18,HIGH,
CVE-2018-1336,2018-10-17T16:32:18Z,"In Apache Tomcat there is an improper handing of overflow in the UTF-8 decoder ","org.apache.tomcat.embed:tomcat-embed-core",7.0.28,7.0.87,HIGH,CWE-835
CVE-2018-1336,2018-10-17T16:32:18Z,"In Apache Tomcat there is an improper handing of overflow in the UTF-8 decoder ","org.apache.tomcat.embed:tomcat-embed-core",8.0.0,8.0.51,HIGH,CWE-835
CVE-2018-1336,2018-10-17T16:32:18Z,"In Apache Tomcat there is an improper handing of overflow in the UTF-8 decoder ","org.apache.tomcat.embed:tomcat-embed-core",8.5.0,8.5.31,HIGH,CWE-835
CVE-2018-1336,2018-10-17T16:32:18Z,"In Apache Tomcat there is an improper handing of overflow in the UTF-8 decoder ","org.apache.tomcat.embed:tomcat-embed-core",9.0.0,9.0.8,HIGH,CWE-835
CVE-2018-1337,2018-11-09T17:49:49Z,"Critical severity vulnerability that affects org.apache.directory.api:apache-ldap-api","org.apache.directory.api:apache-ldap-api",0,1.0.2,CRITICAL,CWE-200
CVE-2018-1338,2018-10-17T15:50:45Z,"Moderate severity vulnerability that affects org.apache.tika:tika-core","org.apache.tika:tika-core",0,1.18,MODERATE,CWE-835
CVE-2018-1339,2018-10-17T15:43:59Z,"org.apache.tika:tika-parsers has an Infinite Loop vulnerability","org.apache.tika:tika-parsers",0,1.18,MODERATE,CWE-835
CVE-2018-1340,2022-05-13T01:49:47Z,"Missing Encryption of Sensitive Data in Apache Guacamole","org.apache.guacamole:guacamole-common",0,1.0.0,HIGH,CWE-311
CVE-2018-13439,2022-05-14T03:00:29Z,"WeChat Pay Java SDK allows XXE","com.github.wxpay:wxpay-sdk",0,,HIGH,CWE-611
CVE-2018-13864,2022-05-13T01:30:27Z,"Play Framework's Assets controller vulnerable to directory traversal","com.typesafe.play:play_2.12",2.6.12,2.6.16,HIGH,CWE-22
CVE-2018-14371,2022-05-14T02:59:22Z,"Path Traversal in Eclipse Mojarra","org.glassfish:mojarra-parent",0,2.3.7,HIGH,CWE-22
CVE-2018-14380,2022-05-14T02:59:36Z,"Cross-site Scripting in Graylog Server","org.graylog2:graylog2-server",0,2.4.6,MODERATE,CWE-79
CVE-2018-14637,2018-12-21T17:48:45Z,"Improper Authentication in Keycloak","org.keycloak:keycloak-core",0,4.6.0,HIGH,CWE-285;CWE-287
CVE-2018-14642,2022-05-13T01:12:21Z,"Exposure of Sensitive Information to an Unauthorized Actor in Undertow","io.undertow:undertow-core",0,2.0.19.FINAL,MODERATE,CWE-200
CVE-2018-14655,2022-05-13T01:34:29Z,"Keycloak XSS Vulnerability","org.keycloak:keycloak-core",3.4.3.Final,,MODERATE,CWE-79
CVE-2018-14657,2022-05-13T01:12:25Z,"Keycloak Improper Bruteforce Detection","org.keycloak:keycloak-parent",0,,HIGH,CWE-307
CVE-2018-14658,2022-05-13T01:34:29Z,"Keycloak Open Redirect","org.keycloak:keycloak-core",0,,MODERATE,CWE-601
CVE-2018-14667,2022-05-13T01:17:53Z,"Richfaces vulnerable to arbitrary code execution","org.richfaces:richfaces-core",0,3.3.4,CRITICAL,CWE-94
CVE-2018-14718,2019-01-04T19:06:55Z,"Arbitrary Code Execution in jackson-databind","com.fasterxml.jackson.core:jackson-databind",2.0.0,2.6.7.3,CRITICAL,CWE-502
CVE-2018-14718,2019-01-04T19:06:55Z,"Arbitrary Code Execution in jackson-databind","com.fasterxml.jackson.core:jackson-databind",2.7.0,2.7.9.5,CRITICAL,CWE-502
CVE-2018-14718,2019-01-04T19:06:55Z,"Arbitrary Code Execution in jackson-databind","com.fasterxml.jackson.core:jackson-databind",2.8.0,2.8.11.3,CRITICAL,CWE-502
CVE-2018-14718,2019-01-04T19:06:55Z,"Arbitrary Code Execution in jackson-databind","com.fasterxml.jackson.core:jackson-databind",2.9.0,2.9.7,CRITICAL,CWE-502
CVE-2018-14719,2019-01-04T19:09:49Z,"Arbitrary Code Execution in jackson-databind","com.fasterxml.jackson.core:jackson-databind",2.0.0,2.7.9.5,CRITICAL,CWE-502
CVE-2018-14719,2019-01-04T19:09:49Z,"Arbitrary Code Execution in jackson-databind","com.fasterxml.jackson.core:jackson-databind",2.8.0,2.8.11.3,CRITICAL,CWE-502
CVE-2018-14719,2019-01-04T19:09:49Z,"Arbitrary Code Execution in jackson-databind","com.fasterxml.jackson.core:jackson-databind",2.9.0,2.9.7,CRITICAL,CWE-502
CVE-2018-14720,2019-01-04T19:09:46Z,"XML External Entity Reference (XXE) in jackson-databind","com.fasterxml.jackson.core:jackson-databind",2.7.0,2.7.9.5,CRITICAL,CWE-502;CWE-611
CVE-2018-14720,2019-01-04T19:09:46Z,"XML External Entity Reference (XXE) in jackson-databind","com.fasterxml.jackson.core:jackson-databind",2.8.0,2.8.11.3,CRITICAL,CWE-502;CWE-611
CVE-2018-14720,2019-01-04T19:09:46Z,"XML External Entity Reference (XXE) in jackson-databind","com.fasterxml.jackson.core:jackson-databind",2.9.0,2.9.7,CRITICAL,CWE-502;CWE-611
CVE-2018-14721,2019-01-04T19:07:06Z,"Server-Side Request Forgery (SSRF) in jackson-databind","com.fasterxml.jackson.core:jackson-databind",2.7.0,2.7.9.5,CRITICAL,CWE-918
CVE-2018-14721,2019-01-04T19:07:06Z,"Server-Side Request Forgery (SSRF) in jackson-databind","com.fasterxml.jackson.core:jackson-databind",2.8.0,2.8.11.3,CRITICAL,CWE-918
CVE-2018-14721,2019-01-04T19:07:06Z,"Server-Side Request Forgery (SSRF) in jackson-databind","com.fasterxml.jackson.core:jackson-databind",2.9.0,2.9.7,CRITICAL,CWE-918
CVE-2018-15531,2018-10-17T18:28:00Z,"JavaMelody has XXE via parseSoapMethodName in bull/javamelody/PayloadNameRequestWrapper.java.","net.bull.javamelody:javamelody-core",0,1.74.0,CRITICAL,CWE-611
CVE-2018-15756,2020-06-15T19:34:50Z,"Denial of Service in Spring Framework","org.springframework:spring-core",0,4.3.20,HIGH,
CVE-2018-15756,2020-06-15T19:34:50Z,"Denial of Service in Spring Framework","org.springframework:spring-core",5.0,5.0.10,HIGH,
CVE-2018-15756,2020-06-15T19:34:50Z,"Denial of Service in Spring Framework","org.springframework:spring-core",5.1,5.1.1,HIGH,
CVE-2018-15758,2018-10-19T22:00:28Z,"High severity vulnerability that affects org.springframework.security.oauth:spring-security-oauth2","org.springframework.security.oauth:spring-security-oauth2",2.0.0,2.0.16,HIGH,
CVE-2018-15758,2018-10-19T22:00:28Z,"High severity vulnerability that affects org.springframework.security.oauth:spring-security-oauth2","org.springframework.security.oauth:spring-security-oauth2",2.1.0,2.1.3,HIGH,
CVE-2018-15758,2018-10-19T22:00:28Z,"High severity vulnerability that affects org.springframework.security.oauth:spring-security-oauth2","org.springframework.security.oauth:spring-security-oauth2",2.2.0,2.2.3,HIGH,
CVE-2018-15758,2018-10-19T22:00:28Z,"High severity vulnerability that affects org.springframework.security.oauth:spring-security-oauth2","org.springframework.security.oauth:spring-security-oauth2",2.3.0,2.3.4,HIGH,
CVE-2018-15795,2018-11-29T21:30:30Z,"Use of Cryptographically Weak Pseudo-Random Number Generator (PRNG) in Pivotal CredHub Service Broker","org.springframework.credhub:spring-credhub-core",0,1.1.0,HIGH,CWE-338
CVE-2018-15801,2018-12-20T22:01:31Z,"Spring Security vulnerable to Authorization Bypass","org.springframework.security:spring-security-core",5.1.0,5.1.2,HIGH,CWE-345
CVE-2018-15801,2018-12-20T22:01:31Z,"Spring Security vulnerable to Authorization Bypass","org.springframework.security:spring-security-oauth2-jose",5.1.0,5.1.2,HIGH,CWE-345
CVE-2018-15890,2019-07-26T16:10:39Z,"Deserialization of Untrusted Data in EthereumJ","org.ethereum:ethereumj-core",0,,CRITICAL,CWE-502
CVE-2018-16115,2018-10-22T20:44:26Z,"Cryptographically Weak Pseudo-Random Number Generator (PRNG) in akka-actor","com.typesafe.akka:akka-actor_2.11",2.5.0,2.5.16,CRITICAL,CWE-338
CVE-2018-16115,2018-10-22T20:44:26Z,"Cryptographically Weak Pseudo-Random Number Generator (PRNG) in akka-actor","com.typesafe.akka:akka-actor_2.12",2.5.0,2.5.16,CRITICAL,CWE-338
CVE-2018-16131,2018-10-22T20:37:07Z,"High severity vulnerability that affects com.typesafe.akka:akka-http-core_2.11 and com.typesafe.akka:akka-http-core_2.12","com.typesafe.akka:akka-http-core_2.11",10.1.0,10.1.4,HIGH,CWE-400
CVE-2018-16131,2018-10-22T20:37:07Z,"High severity vulnerability that affects com.typesafe.akka:akka-http-core_2.11 and com.typesafe.akka:akka-http-core_2.12","com.typesafe.akka:akka-http-core_2.12",10.1.0,10.1.4,HIGH,CWE-400
CVE-2018-16153,2021-12-14T21:43:48Z,"Opencast publishes global system account credentials","org.opencastproject:opencast-common",0,10.6,LOW,CWE-200;CWE-522
CVE-2018-16277,2022-05-14T01:59:15Z,"XWiki XSS Vulnerability","org.xwiki.commons:xwiki-commons-pom",0,,MODERATE,CWE-79
CVE-2018-17184,2018-11-06T23:16:18Z,"Improper Control of Interaction Frequency in Apache syncope-core","org.apache.syncope:syncope-core",0,2.0.11,MODERATE,CWE-799
CVE-2018-17184,2018-11-06T23:16:18Z,"Improper Control of Interaction Frequency in Apache syncope-core","org.apache.syncope:syncope-core",2.1.0,2.1.2,MODERATE,CWE-799
CVE-2018-17186,2018-11-06T23:15:46Z,"High severity vulnerability that affects org.apache.syncope:syncope-core","org.apache.syncope:syncope-core",0,2.0.11,HIGH,CWE-611
CVE-2018-17186,2018-11-06T23:15:46Z,"High severity vulnerability that affects org.apache.syncope:syncope-core","org.apache.syncope:syncope-core",2.1.0,2.1.2,HIGH,CWE-611
CVE-2018-17187,2018-11-21T22:22:21Z,"Improper Certificate Validation in proton-j",org.apache.qpid:proton-j,0.3,0.30.0,HIGH,CWE-295
CVE-2018-17190,2018-11-21T22:19:30Z,"Remote Code Execution in spark-core","org.apache.spark:spark-core_2.10",0,,CRITICAL,
CVE-2018-17190,2018-11-21T22:19:30Z,"Remote Code Execution in spark-core","org.apache.spark:spark-core_2.11",0,,CRITICAL,
CVE-2018-17192,2018-12-20T22:02:24Z,"Improper Restriction of Rendered UI Layers or Frames in Apache nifif",org.apache.nifi:nifi,1.0.0,1.8.0,MODERATE,CWE-1021
CVE-2018-17193,2018-12-20T22:02:39Z,"Moderate severity vulnerability that affects org.apache.nifi:nifi",org.apache.nifi:nifi,1.0.0,1.8.0,MODERATE,CWE-79
CVE-2018-17194,2018-12-20T22:02:32Z,"Apache NiFi Improper Input Validation vulnerability","org.apache.nifi:nifi-framework-cluster",1.0.0,1.8.0,HIGH,CWE-20
CVE-2018-17195,2018-12-20T22:02:45Z,"Cleartext Transmission of Sensitive Information in Apache nifi",org.apache.nifi:nifi,1.0.0,1.8.0,HIGH,CWE-319;CWE-863
CVE-2018-17196,2022-05-24T16:50:01Z,"Improper Input Validation in Apache Kafka",org.apache.kafka:kafka,0.11.0.0,2.1.1,HIGH,CWE-20
CVE-2018-17197,2018-12-26T17:45:07Z,"Apache Tika Denial of Service due to Infinite Loop in Tika's SQLite3Parser","org.apache.tika:tika-parsers",1.8,1.20,MODERATE,CWE-835
CVE-2018-17201,2019-05-14T04:01:06Z,"Improper Input Validation in Apache Sanselan","org.apache.sanselan:sanselan",0,,HIGH,CWE-20
CVE-2018-17202,2019-05-14T04:00:47Z,"Infinite Loop in Apache Sanselan","org.apache.sanselan:sanselan",0,,HIGH,CWE-835
CVE-2018-17244,2022-05-13T01:34:04Z,"Exposure of Sensitive Information to an Unauthorized Actor in Elasticsearch","org.elasticsearch:elasticsearch",6.4.0,6.4.3,MODERATE,CWE-200
CVE-2018-17247,2022-05-13T01:34:04Z,"Improper Restriction of XML External Entity Reference in Elasticsearch","org.elasticsearch:elasticsearch",6.5.0,6.5.2,MODERATE,CWE-611
CVE-2018-17297,2018-10-17T19:54:53Z,"Unzip function in ZipUtil.java in Hutool allows remote attackers to overwrite arbitrary files via directory traversal",cn.hutool:hutool-all,0,4.1.12,HIGH,CWE-22
CVE-2018-17297,2018-10-17T19:54:53Z,"Unzip function in ZipUtil.java in Hutool allows remote attackers to overwrite arbitrary files via directory traversal",cn.hutool:hutool-core,0,4.1.12,HIGH,CWE-22
CVE-2018-17297,2018-10-17T19:54:53Z,"Unzip function in ZipUtil.java in Hutool allows remote attackers to overwrite arbitrary files via directory traversal",cn.hutool:hutool-parent,0,4.1.12,HIGH,CWE-22
CVE-2018-17366,2022-05-14T02:00:08Z,"Mingsoft MCMS CSRF vulnerability",net.mingsoft:ms-mcms,0,,HIGH,CWE-352
CVE-2018-17605,2022-05-14T01:44:59Z,"Asset Pipeline plugin for Grails vulnerable to Path Traversal","org.grails.plugins:asset-pipeline",0,3.0.4,HIGH,CWE-22
CVE-2018-17785,2018-10-17T19:52:52Z,"In blynk-server a Directory Traversal exists","com.github.blynkkk:blynk-server",0,0.39.7,HIGH,CWE-22
CVE-2018-18240,2022-05-13T01:19:33Z,"Pippo RCE Vulnerability",ro.pippo:pippo-parent,0,1.12.0,CRITICAL,CWE-502
CVE-2018-18389,2018-10-17T17:31:26Z,"Incorrect access control in Neo4j Enterprise Database Server via LDAP authentication","org.neo4j:neo4j-enterprise",3.4.0,3.4.9,CRITICAL,CWE-287
CVE-2018-18531,2018-10-23T16:08:56Z,"Use of Insufficiently Random Values in penggle:kaptcha","com.github.penggle:kaptcha",0,,CRITICAL,CWE-330
CVE-2018-18628,2018-10-24T19:46:20Z,"Deserialization of Untrusted Data in Pippo",ro.pippo:pippo-core,0,,CRITICAL,CWE-502
CVE-2018-18830,2018-11-01T14:48:29Z,"Unrestricted Upload of File with Dangerous Type in mingsoft:ms-mcms",net.mingsoft:ms-mcms,0,,CRITICAL,CWE-434
CVE-2018-18831,2018-11-01T14:47:04Z,"Path Traversal in minsoft:ms-mcms",net.mingsoft:ms-mcms,0,,HIGH,CWE-22
CVE-2018-18853,2018-11-09T17:42:26Z,"Uncontrolled Resource Consumption in spray-json when parsing decimal digit fields",io.spray:spray-json_2.10,0,1.3.5,HIGH,CWE-400
CVE-2018-18853,2018-11-09T17:42:26Z,"Uncontrolled Resource Consumption in spray-json when parsing decimal digit fields",io.spray:spray-json_2.11,0,1.3.5,HIGH,CWE-400
CVE-2018-18853,2018-11-09T17:42:26Z,"Uncontrolled Resource Consumption in spray-json when parsing decimal digit fields",io.spray:spray-json_2.12,0,1.3.5,HIGH,CWE-400
CVE-2018-18854,2018-11-09T17:41:35Z,"Uncontrolled Resource Consumption in spray-json",io.spray:spray-json_2.10,0,1.3.5,HIGH,CWE-400
CVE-2018-18854,2018-11-09T17:41:35Z,"Uncontrolled Resource Consumption in spray-json",io.spray:spray-json_2.11,0,1.3.5,HIGH,CWE-400
CVE-2018-18854,2018-11-09T17:41:35Z,"Uncontrolled Resource Consumption in spray-json",io.spray:spray-json_2.12,0,1.3.5,HIGH,CWE-400
CVE-2018-18855,2022-06-28T23:23:20Z,"Uncontrolled Resource Consumption in Spray JSON",io.spray:spray-json,0,1.3.5,MODERATE,CWE-400
CVE-2018-18893,2019-01-04T17:43:36Z,"Jinjava calls getClass","com.hubspot.jinjava:jinjava",0,2.4.6,MODERATE,
CVE-2018-19360,2019-01-04T19:06:57Z,"Deserialization of Untrusted Data in jackson-databind due to polymorphic deserialization","com.fasterxml.jackson.core:jackson-databind",2.7.0,2.7.9.5,CRITICAL,CWE-502
